,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,YearBuilt^2,YearRemodAdd^2,TotalBsmtSF^2,2ndFlrSF^2,YearBuiltandRemodAdd,TotalSF,TotalBathrooms,TotalPorchSF,MSZoning_FV,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Other,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_Other,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_Other,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_Mod,LandSlope_Other,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Other,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Other,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Other,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_Other,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Other,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Other,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Other,GarageQual_TA,GarageCond_Fa,GarageCond_Other,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial
1248,1249,4.330733340286331,4.110873864173311,9.169622538697624,6,5,1917,1950,0.0,5.768320995793772,0.0,6.0330862217988015,6.601230118728877,7.034387929915503,6.829793737512425,0,7.629975707027789,0.0,0.0,1,1,3,1,8,1,7.576097340623111,2.0,396.0,0.0,0.0,259,0,0.0,0,0,4,2008,11.771443882099637,3674889,3802500,43.57623908041326,46.646082496963935,3867,20.465411786156807,1.5,259.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1249,1250,3.044522437723423,4.110873864173311,8.881975184248867,5,7,1950,1950,0.0,6.282266746896006,4.574710978503383,5.5093883366279774,6.776506992372183,6.8966943316227125,0.0,0,6.8966943316227125,0.0,0.0,1,0,3,1,6,0,7.576097340623111,1.0,276.0,0.0,4.394449154672439,0,0,0.0,0,0,5,2007,11.686887175419702,3802500,3802500,45.92104701766909,0.0,3900,13.673201323994896,1.0,4.394449154672439,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1250,1251,3.044522437723423,4.543294782270004,9.320180837655714,7,5,1968,1968,0.0,6.97166860472579,0.0,6.952728644624869,7.65491704784832,7.65491704784832,0.0,0,7.65491704784832,1.0,0.0,2,1,3,1,8,2,7.585281078639126,2.0,522.0,0.0,0.0,0,0,0.0,0,0,4,2010,12.404927602627597,3873024,3873024,58.59775500943884,0.0,3936,15.30983409569664,3.5,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1251,1252,4.795790545596741,4.2528542323239575,8.051022208190679,7,5,2003,2003,5.099866427824199,0.0,0.0,7.2485040723706105,7.2485040723706105,7.2485040723706105,0.0,0,7.2485040723706105,0.0,0.0,2,0,2,1,6,1,7.602900462204755,2.0,478.0,5.003946305945459,3.6109179126442243,0,0,0.0,0,0,3,2006,12.053801032483948,4012009,4012009,52.54081128717333,0.0,4006,14.497008144741221,2.0,8.614864218589684,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1252,1253,3.044522437723423,4.143134726391533,9.196140022575042,5,6,1968,1968,0.0,6.236369590203704,0.0,5.872117789475416,6.762729506931879,6.774223886357614,0.0,0,6.774223886357614,1.0,0.0,1,0,3,1,5,0,7.585281078639126,1.0,288.0,3.5263605246161616,0.0,0,0,0.0,0,600,11,2009,11.775297421715827,3873024,3873024,45.734510383927095,0.0,3936,13.536953393289494,2.0,3.5263605246161616,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1253,1254,4.110873864173311,4.2528542323239575,9.772410288929185,7,7,1974,2003,0.0,4.836281906951478,6.939253946041508,3.6109179126442243,7.084226422097916,7.324489979348532,6.480044561926653,0,7.681560362559537,1.0,0.0,2,1,3,1,9,2,7.5883236773352225,2.0,518.0,5.3981627015177525,3.871201010907891,0,0,0.0,0,0,7,2007,12.591338447675579,3896676,4012009,50.186263999550235,41.99097752455519,3977,20.8887609633731,3.5,9.269363712425644,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1254,1255,4.110873864173311,4.110873864173311,8.843903650835497,7,5,2003,2004,4.532599493153256,0.0,0.0,6.616065185132817,6.616065185132817,6.634633357861686,6.799055862058796,0,7.4127640174265625,0.0,0.0,2,1,3,1,7,1,7.602900462204755,2.0,397.0,5.187385805840755,4.859812404361672,0,0,0.0,0,0,7,2008,12.016128107502665,4012009,4016016,43.772318533926544,46.22716061539608,4007,20.0497544050533,2.5,10.047198210202428,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1255,1256,3.9318256327243257,3.970291913552122,8.738895704934043,6,6,1931,1950,0.0,6.054439346269371,0.0,6.131226489483141,6.785587645007929,6.866933284461882,6.013715156042802,0,7.221105098182496,0.0,0.0,1,0,3,1,6,1,7.590346945602565,1.0,560.0,0.0,0.0,0,0,4.795790545596741,0,0,11,2007,11.755879486687116,3728761,3802500,46.044199688084255,36.1647699780189,3881,19.666236085512615,1.0,4.795790545596741,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1256,1257,3.044522437723423,4.5217885770490405,9.568294497413296,8,5,1994,1994,6.318968113746434,7.181591944611865,0.0,6.511745329644728,7.594381242551817,7.59488438721652,0.0,0,7.59488438721652,1.0,0.0,2,0,2,1,7,1,7.598399329323964,2.0,691.0,5.572154032177765,3.6109179126442243,0,0,0.0,0,0,8,2008,12.616528611893463,3976036,3976036,57.674626457222885,0.0,3988,15.189265629768336,3.0,9.18307194482199,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1257,1258,3.4339872044851463,4.04305126783455,8.309184527686298,5,8,1922,1950,0.0,0.0,0.0,6.762729506931879,6.762729506931879,6.762729506931879,0.0,0,6.762729506931879,0.0,0.0,1,0,2,1,4,0,7.590404248557538,0.0,0.0,0.0,4.574710978503383,0,0,0.0,0,0,7,2009,11.511934974596555,3694084,3802500,45.734510383927095,0.0,3872,13.525459013863758,1.0,4.574710978503383,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1258,1259,4.394449154672439,4.0943445622221,9.168267595554275,7,5,2005,2005,5.209486152841421,6.486160788944089,0.0,5.308267697401205,6.75343791859778,7.062191632286556,0.0,0,7.062191632286556,1.0,0.0,2,0,2,1,5,0,7.603897968521881,2.0,400.0,5.3612921657094255,0.0,0,0,0.0,0,0,7,2008,12.154784614286667,4020025,4020025,45.60892372035431,0.0,4010,13.815629550884335,3.0,5.3612921657094255,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1259,1260,3.044522437723423,4.189654742026425,9.18512512283512,6,8,1969,1969,0.0,6.401917196727186,6.0844994130751715,2.70805020110221,6.961296045910167,6.961296045910167,0.0,0,6.961296045910167,1.0,0.0,1,1,3,1,6,0,7.585788821732034,2.0,460.0,5.198497031265826,0.0,0,0,4.394449154672439,0,0,7,2008,11.92504173829169,3876961,3876961,48.459642638804524,0.0,3938,13.922592091820334,2.5,9.592946185938265,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1260,1261,4.110873864173311,4.2528542323239575,10.113870026547724,6,5,1999,1999,0.0,0.0,0.0,6.7357800142423265,6.7357800142423265,6.794586580876499,6.664409020350408,0,7.424165281042028,0.0,0.0,2,1,3,1,7,1,7.600902459542082,2.0,502.0,0.0,4.6443908991413725,0,0,0.0,0,0,6,2009,12.10625783509458,3996001,3996001,45.370732400266355,44.41434759052788,3998,20.194775615469233,2.5,4.6443908991413725,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1261,1262,3.044522437723423,4.394449154672439,9.169622538697624,5,6,1956,1956,0.0,6.22455842927536,0.0,6.304448802421981,6.957497370876951,6.957497370876951,0.0,0,6.957497370876951,0.0,0.0,1,0,2,1,5,0,7.579167967396076,1.0,338.0,0.0,0.0,0,0,0.0,0,0,6,2009,11.766799946849087,3825936,3825936,48.40676966575969,0.0,3912,13.914994741753903,1.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1262,1263,3.9318256327243257,4.2528542323239575,9.328212292571072,4,5,1957,1989,0.0,0.0,0.0,7.007600613951853,7.007600613951853,7.007600613951853,6.529418838262226,0,7.489412083508719,1.0,0.0,1,0,5,1,8,2,7.579678823090456,1.0,304.0,4.795790545596741,0.0,0,0,0.0,0,0,11,2009,11.992266613576142,3829849,3956121,49.10646636465839,42.63331036545363,3946,20.544620066165933,2.0,4.795790545596741,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1263,1264,4.2626798770413155,4.110873864173311,9.511629447834181,6,6,1919,1950,0.0,0.0,0.0,6.639875833826536,6.639875833826536,6.966967138613983,6.639875833826536,0,7.509335266016592,0.0,0.0,1,0,3,1,8,1,7.57095858316901,2.0,520.0,0.0,0.0,126,0,0.0,0,0,7,2007,12.103491596905931,3682561,3802500,44.08795108863363,44.08795108863363,3869,20.246718806267054,1.0,126.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1264,1265,4.795790545596741,3.5553480614894135,8.309184527686298,6,5,1998,1999,0.0,5.58724865840025,0.0,7.038783541388542,7.2485040723706105,7.198931240688173,0.0,0,7.198931240688173,1.0,0.0,2,0,2,1,5,0,7.6004023345004,2.0,511.0,4.976733742420574,4.23410650459726,0,0,0.0,0,0,8,2008,12.10625783509458,3992004,3996001,52.54081128717333,0.0,3997,14.447435313058783,3.0,9.210840247017835,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1265,1266,5.081404364984463,3.58351893845611,8.225770799348734,7,5,1999,1999,5.389071729816501,6.111467339502679,0.0,5.488937726156687,6.539585955617669,6.570882962339584,6.606650186198215,0,7.2813856635702825,1.0,0.0,2,1,3,1,6,0,7.600902459542082,2.0,506.0,0.0,3.5553480614894135,0,0,0.0,0,0,3,2006,12.12215284831553,3996001,3996001,42.76618447091187,43.64782668279291,3998,19.71711910415547,3.5,3.5553480614894135,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1266,1267,5.25227342804663,4.110873864173311,9.222367752188902,7,4,1910,1950,0.0,0.0,0.0,6.8308742346461795,6.8308742346461795,6.872128101338986,6.8308742346461795,0,7.5443321080536885,0.0,0.0,1,1,4,2,9,1,7.581209826196346,1.0,308.0,0.0,0.0,264,0,0.0,0,0,1,2007,11.711784520403112,3648100,3802500,46.66084280955303,46.66084280955303,3860,20.533876570631342,1.5,264.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
